time,Symbol,rv10,medrv,nobs,open_to_close,rsv_ss,open_time,rsv,rk_twoscale,rv5_ss,rk_th2,open_price,close_price,rv10_ss,rk_parzen,bv_ss,bv,close_time,rv5
10/11/2010,.SPX,4.59E-05,3.64E-05,1451,0.004441381,1.80E-05,83003,1.80E-05,5.51E-05,4.45E-05,5.59E-05,1213.14,1218.54,4.59E-05,5.80E-05,4.51E-05,4.51E-05,150003,4.45E-05
11/11/2010,.SPX,5.27E-05,1.96E-05,1457,0.000576896,4.34E-05,83006,4.34E-05,6.31E-05,6.79E-05,6.39E-05,1213.04,1213.74,5.27E-05,2.70E-05,4.57E-05,4.57E-05,150006,6.79E-05
12/11/2010,.SPX,6.57E-05,5.27E-05,1404,-0.008255175,4.25E-05,83029,4.25E-05,6.89E-05,6.99E-05,6.86E-05,1209.07,1199.13,6.57E-05,5.75E-05,6.09E-05,6.09E-05,150028,6.99E-05
15/11/2010,.SPX,4.76E-05,2.62E-05,1533,-0.002502212,1.98E-05,83007,1.98E-05,4.52E-05,4.14E-05,4.66E-05,1200.44,1197.44,4.76E-05,3.63E-05,4.11E-05,4.11E-05,145951,4.14E-05
16/11/2010,.SPX,9.95E-05,3.58E-05,1546,-0.013863769,9.55E-05,83008,9.55E-05,9.74E-05,0.000123625,9.81E-05,1194.79,1178.34,9.95E-05,9.63E-05,8.04E-05,8.04E-05,150008,0.000123625
17/11/2010,.SPX,3.39E-05,1.54E-05,1520,0.000288502,1.92E-05,83006,1.92E-05,4.17E-05,3.94E-05,4.15E-05,1178.33,1178.67,3.39E-05,1.55E-05,4.10E-05,4.10E-05,150006,3.94E-05
18/11/2010,.SPX,8.54E-05,8.33E-06,1523,0.010587889,8.22E-06,83014,8.22E-06,6.17E-05,7.90E-05,6.37E-05,1183.75,1196.35,8.54E-05,0.000109504,2.64E-05,2.64E-05,145959,7.90E-05
19/11/2010,.SPX,2.98E-05,1.58E-05,1535,0.00297187,1.32E-05,83012,1.32E-05,2.64E-05,2.77E-05,2.65E-05,1196.12,1199.68,2.98E-05,3.29E-05,2.70E-05,2.70E-05,145957,2.77E-05
22/11/2010,.SPX,6.60E-05,2.51E-05,1534,-0.000183646,4.80E-05,83008,4.80E-05,6.24E-05,7.81E-05,6.46E-05,1198.07,1197.85,6.60E-05,6.88E-05,6.97E-05,6.97E-05,150008,7.81E-05
23/11/2010,.SPX,8.52E-05,2.74E-05,1528,-0.00967339,8.08E-05,83013,8.08E-05,9.11E-05,0.000103749,9.14E-05,1192.51,1181.03,8.52E-05,7.97E-05,5.68E-05,5.68E-05,145958,0.000103749
24/11/2010,.SPX,5.99E-05,7.69E-06,1525,0.012358897,7.19E-06,83003,7.19E-06,5.08E-05,6.89E-05,5.20E-05,1183.7,1198.42,5.99E-05,5.43E-05,2.86E-05,2.86E-05,150003,6.89E-05
26/11/2010,.SPX,3.23E-05,3.27E-06,1067,-0.003994031,2.90E-05,83009,2.90E-05,4.02E-05,3.58E-05,4.13E-05,1194.16,1189.4,3.23E-05,1.86E-05,1.32E-05,1.32E-05,130110,3.58E-05
29/11/2010,.SPX,0.000121056,3.78E-05,1531,-0.000757174,0.000100748,83000,0.000100748,9.98E-05,0.000147615,0.000103873,1189.08,1188.18,0.000121056,0.000127526,0.000100008,0.000100008,145945,0.000147615
30/11/2010,.SPX,9.73E-05,4.24E-05,1540,-0.00189535,5.05E-05,83012,5.05E-05,8.03E-05,8.38E-05,8.19E-05,1182.96,1180.72,9.73E-05,4.58E-05,6.92E-05,6.92E-05,145957,8.38E-05
01/12/2010,.SPX,0.000154057,1.05E-05,1555,0.016076052,1.17E-05,83014,1.17E-05,8.05E-05,0.000137011,8.33E-05,1186.6,1205.83,0.000154057,0.000122532,3.83E-05,3.83E-05,150014,0.000137011
02/12/2010,.SPX,2.40E-05,1.43E-05,1534,0.012017227,4.98E-06,83007,4.98E-06,2.67E-05,2.35E-05,2.66E-05,1206.81,1221.4,2.40E-05,5.30E-05,2.15E-05,2.15E-05,150006,2.35E-05
03/12/2010,.SPX,1.99E-05,9.74E-06,1529,0.00375545,1.19E-05,83012,1.19E-05,2.70E-05,2.63E-05,2.73E-05,1219.93,1224.52,1.99E-05,1.42E-05,2.10E-05,2.10E-05,150012,2.63E-05
06/12/2010,.SPX,1.26E-05,9.69E-06,1533,-0.000612998,8.31E-06,83008,8.31E-06,2.01E-05,1.54E-05,1.99E-05,1223.87,1223.12,1.26E-05,7.06E-06,1.66E-05,1.66E-05,150008,1.54E-05
07/12/2010,.SPX,7.48E-05,1.76E-05,1534,-0.002962216,3.27E-05,83009,3.27E-05,5.75E-05,8.07E-05,5.88E-05,1227.25,1223.62,7.48E-05,4.75E-05,4.53E-05,4.53E-05,145954,8.07E-05
08/12/2010,.SPX,2.99E-05,2.31E-05,1467,0.002454089,1.55E-05,83013,1.55E-05,3.27E-05,2.94E-05,3.31E-05,1225.02,1228.03,2.99E-05,2.67E-05,3.32E-05,3.32E-05,150003,2.94E-05
09/12/2010,.SPX,2.52E-05,8.47E-06,1541,0.002184356,1.24E-05,83004,1.24E-05,3.16E-05,3.11E-05,3.16E-05,1230.14,1232.83,2.52E-05,1.59E-05,2.55E-05,2.55E-05,150004,3.11E-05
10/12/2010,.SPX,9.52E-06,5.07E-06,1549,0.004834911,3.48E-06,83002,3.48E-06,1.54E-05,1.16E-05,1.53E-05,1233.85,1239.83,9.52E-06,7.54E-06,9.85E-06,9.85E-06,145947,1.16E-05
13/12/2010,.SPX,1.65E-05,6.20E-06,1536,-0.00161899,1.15E-05,83014,1.15E-05,2.00E-05,2.25E-05,2.02E-05,1242.52,1240.51,1.65E-05,1.66E-05,2.19E-05,2.19E-05,145959,2.25E-05
14/12/2010,.SPX,2.34E-05,6.00E-06,1534,-0.000128849,1.23E-05,83012,1.23E-05,2.12E-05,1.91E-05,2.06E-05,1241.84,1241.68,2.34E-05,1.79E-05,1.78E-05,1.78E-05,145957,1.91E-05
15/12/2010,.SPX,2.65E-05,9.86E-06,1535,-0.004771429,1.30E-05,83000,1.30E-05,3.21E-05,2.43E-05,3.26E-05,1241.58,1235.67,2.65E-05,2.21E-05,2.32E-05,2.32E-05,150000,2.43E-05
16/12/2010,.SPX,3.62E-05,1.94E-05,1539,0.005275865,1.35E-05,83015,1.35E-05,2.34E-05,3.31E-05,2.38E-05,1236.34,1242.88,3.62E-05,2.37E-05,3.54E-05,3.54E-05,150015,3.31E-05
17/12/2010,.SPX,8.66E-06,3.21E-06,1526,0.000410006,7.71E-06,83007,7.71E-06,1.18E-05,1.25E-05,1.18E-05,1243.63,1244.14,8.66E-06,8.06E-06,1.15E-05,1.15E-05,150007,1.25E-05
20/12/2010,.SPX,1.90E-05,4.82E-06,1538,0.001091108,6.67E-06,83011,6.67E-06,1.52E-05,1.34E-05,1.51E-05,1245.76,1247.12,1.90E-05,1.84E-05,1.18E-05,1.18E-05,150011,1.34E-05
21/12/2010,.SPX,5.20E-06,1.01E-06,1534,0.004161232,1.04E-06,83014,1.04E-06,9.58E-06,4.55E-06,9.64E-06,1249.43,1254.64,5.20E-06,5.35E-06,3.61E-06,3.61E-06,145959,4.55E-06
22/12/2010,.SPX,5.49E-06,2.27E-06,1548,0.003071124,2.06E-06,83009,2.06E-06,6.38E-06,5.52E-06,6.36E-06,1254.94,1258.8,5.49E-06,5.08E-06,6.21E-06,6.21E-06,150009,5.52E-06
23/12/2010,.SPX,7.06E-06,2.80E-06,1538,-0.00063637,3.89E-06,83009,3.89E-06,6.60E-06,7.50E-06,6.53E-06,1257.53,1256.73,7.06E-06,3.99E-06,6.53E-06,6.53E-06,145954,7.50E-06
27/12/2010,.SPX,7.88E-06,1.48E-06,1538,0.002348475,6.98E-06,83005,6.98E-06,8.67E-06,1.10E-05,8.82E-06,1254.66,1257.61,7.88E-06,6.77E-06,7.45E-06,7.45E-06,150005,1.10E-05
28/12/2010,.SPX,5.21E-06,1.34E-06,1537,-0.000341572,3.57E-06,83007,3.57E-06,5.79E-06,5.37E-06,5.70E-06,1259.1,1258.67,5.21E-06,4.83E-06,4.72E-06,4.72E-06,145952,5.37E-06
29/12/2010,.SPX,4.91E-06,1.12E-06,1527,0.000984596,2.32E-06,83001,2.32E-06,4.85E-06,6.69E-06,4.81E-06,1258.78,1260.02,4.91E-06,6.32E-06,4.13E-06,4.13E-06,150001,6.69E-06
30/12/2010,.SPX,8.81E-06,2.40E-06,1543,-0.001096326,4.80E-06,83012,4.80E-06,8.51E-06,9.20E-06,8.32E-06,1259.44,1258.06,8.81E-06,4.16E-06,7.48E-06,7.48E-06,150012,9.20E-06
31/12/2010,.SPX,1.38E-05,2.48E-06,1536,0.001002076,6.05E-06,83013,6.05E-06,1.04E-05,9.54E-06,1.07E-05,1256.76,1258.02,1.38E-05,6.79E-06,9.71E-06,9.71E-06,150013,9.54E-06
03/01/2011,.SPX,9.25E-05,5.35E-06,1551,0.010866148,6.39E-06,83000,6.39E-06,4.86E-05,8.52E-05,5.02E-05,1257.62,1271.36,9.25E-05,9.02E-05,2.06E-05,2.06E-05,150000,8.52E-05
04/01/2011,.SPX,1.99E-05,1.13E-05,1542,-0.002343763,1.15E-05,83005,1.15E-05,2.06E-05,1.97E-05,2.00E-05,1272.95,1269.97,1.99E-05,2.99E-05,1.71E-05,1.71E-05,150005,1.97E-05
05/01/2011,.SPX,2.21E-05,9.53E-06,1549,0.006191484,7.38E-06,83004,7.38E-06,2.08E-05,1.93E-05,2.10E-05,1268.78,1276.66,2.21E-05,1.88E-05,1.67E-05,1.67E-05,150004,1.93E-05
06/01/2011,.SPX,3.61E-05,1.13E-05,1548,-0.001890071,1.56E-05,83007,1.56E-05,2.44E-05,2.55E-05,2.51E-05,1276.29,1273.88,3.61E-05,1.46E-05,2.51E-05,2.51E-05,145952,2.55E-05
07/01/2011,.SPX,4.03E-05,2.19E-05,1538,-0.00230175,2.62E-05,83012,2.62E-05,4.36E-05,4.79E-05,4.43E-05,1274.41,1271.48,4.03E-05,4.06E-05,3.83E-05,3.83E-05,150012,4.79E-05
10/01/2011,.SPX,5.47E-05,1.40E-05,1541,-0.000590335,3.85E-05,83001,3.85E-05,3.66E-05,5.25E-05,3.74E-05,1270.84,1270.09,5.47E-05,2.52E-05,3.03E-05,3.03E-05,145946,5.25E-05
11/01/2011,.SPX,2.32E-05,1.02E-05,1537,0.00141345,1.30E-05,83013,1.30E-05,2.62E-05,3.05E-05,2.66E-05,1272.58,1274.38,2.32E-05,1.48E-05,2.57E-05,2.57E-05,145958,3.05E-05
12/01/2011,.SPX,2.87E-05,3.86E-06,1552,0.007964126,3.66E-06,83001,3.66E-06,2.23E-05,3.06E-05,2.26E-05,1275.65,1285.85,2.87E-05,2.52E-05,1.04E-05,1.04E-05,150001,3.06E-05
13/01/2011,.SPX,1.47E-05,6.60E-06,1525,-0.001634585,1.14E-05,83004,1.14E-05,1.80E-05,1.81E-05,1.80E-05,1285.78,1283.68,1.47E-05,1.22E-05,1.30E-05,1.30E-05,150004,1.81E-05
14/01/2011,.SPX,1.72E-05,8.16E-06,1530,0.007834226,4.78E-06,83008,4.78E-06,2.12E-05,1.67E-05,2.11E-05,1282.9,1292.99,1.72E-05,1.36E-05,1.52E-05,1.52E-05,145953,1.67E-05
18/01/2011,.SPX,1.16E-05,6.22E-06,1545,0.00140635,8.31E-06,83001,8.31E-06,1.51E-05,1.52E-05,1.54E-05,1293.22,1295.04,1.16E-05,2.34E-06,1.45E-05,1.45E-05,150001,1.52E-05
19/01/2011,.SPX,1.86E-05,1.31E-05,1546,-0.009687411,1.56E-05,83007,1.56E-05,2.76E-05,2.38E-05,2.79E-05,1294.52,1282.04,1.86E-05,3.79E-05,2.22E-05,2.22E-05,150007,2.38E-05
20/01/2011,.SPX,4.66E-05,2.76E-05,1539,-0.000374821,3.61E-05,83002,3.61E-05,4.40E-05,5.55E-05,4.50E-05,1280.85,1280.37,4.66E-05,4.38E-05,3.96E-05,3.96E-05,150001,5.55E-05
21/01/2011,.SPX,3.29E-05,2.07E-05,1539,-0.00023374,1.34E-05,83015,1.34E-05,2.87E-05,3.76E-05,2.96E-05,1283.63,1283.33,3.29E-05,2.75E-05,2.70E-05,2.70E-05,150000,3.76E-05
24/01/2011,.SPX,1.95E-05,8.65E-06,1554,0.005811847,5.08E-06,83014,5.08E-06,2.19E-05,1.53E-05,2.21E-05,1283.29,1290.77,1.95E-05,1.63E-05,1.55E-05,1.55E-05,150014,1.53E-05
25/01/2011,.SPX,4.60E-05,2.36E-05,1535,0.002395879,1.97E-05,83009,1.97E-05,4.09E-05,3.79E-05,4.14E-05,1288.17,1291.26,4.60E-05,5.73E-05,2.95E-05,2.95E-05,145953,3.79E-05
26/01/2011,.SPX,3.01E-05,1.25E-05,1558,0.003631254,1.35E-05,83004,1.35E-05,3.10E-05,3.29E-05,3.14E-05,1291.97,1296.67,3.01E-05,1.86E-05,2.63E-05,2.63E-05,150004,3.29E-05
27/01/2011,.SPX,1.83E-05,9.74E-06,1535,0.001547922,9.95E-06,83005,9.95E-06,2.18E-05,2.02E-05,2.18E-05,1297.51,1299.52,1.83E-05,1.16E-05,1.85E-05,1.85E-05,150005,2.02E-05
28/01/2011,.SPX,6.46E-05,4.38E-05,1534,-0.018051662,4.82E-05,83010,4.82E-05,7.23E-05,6.32E-05,7.27E-05,1299.63,1276.38,6.46E-05,0.000122128,6.01E-05,6.01E-05,150010,6.32E-05
31/01/2011,.SPX,2.60E-05,1.66E-05,1540,0.007375787,1.39E-05,83001,1.39E-05,4.16E-05,3.70E-05,4.21E-05,1276.5,1285.95,2.60E-05,2.05E-05,3.23E-05,3.23E-05,145946,3.70E-05
01/02/2011,.SPX,5.62E-05,5.27E-06,1539,0.013927415,4.62E-06,83009,4.62E-06,2.56E-05,4.72E-05,2.69E-05,1289.14,1307.22,5.62E-05,5.21E-05,2.10E-05,2.10E-05,150009,4.72E-05
02/02/2011,.SPX,2.40E-05,7.96E-06,1534,-0.001555681,1.24E-05,83004,1.24E-05,2.12E-05,2.06E-05,2.17E-05,1305.91,1303.88,2.40E-05,5.60E-06,1.83E-05,1.83E-05,145949,2.06E-05
03/02/2011,.SPX,3.51E-05,8.92E-06,1543,0.003341127,1.97E-05,83008,1.97E-05,2.97E-05,3.64E-05,3.03E-05,1302.77,1307.13,3.51E-05,3.33E-05,4.11E-05,4.11E-05,145953,3.64E-05
04/02/2011,.SPX,2.00E-05,1.06E-05,1542,0.002773482,1.68E-05,83008,1.68E-05,2.83E-05,3.12E-05,2.85E-05,1307.01,1310.64,2.00E-05,1.18E-05,2.99E-05,2.99E-05,150008,3.12E-05
07/02/2011,.SPX,2.08E-05,8.23E-06,1542,0.005238381,5.95E-06,83007,5.95E-06,1.63E-05,1.82E-05,1.64E-05,1311.85,1318.74,2.08E-05,3.29E-05,1.42E-05,1.42E-05,145952,1.82E-05
08/02/2011,.SPX,1.29E-05,6.99E-06,1542,0.004335579,5.81E-06,83007,5.81E-06,1.53E-05,1.49E-05,1.54E-05,1318.76,1324.49,1.29E-05,8.72E-06,1.28E-05,1.28E-05,150007,1.49E-05
09/02/2011,.SPX,2.93E-05,1.63E-05,1537,-0.001225722,1.35E-05,83012,1.35E-05,2.11E-05,2.40E-05,2.16E-05,1322.48,1320.86,2.93E-05,3.20E-05,2.35E-05,2.35E-05,150012,2.40E-05
10/02/2011,.SPX,4.00E-05,1.29E-05,1539,0.002757682,2.88E-05,83002,2.88E-05,4.67E-05,5.09E-05,4.67E-05,1318.13,1321.77,4.00E-05,1.88E-05,5.44E-05,5.44E-05,150002,5.09E-05
11/02/2011,.SPX,2.19E-05,9.40E-06,1543,0.008058986,8.92E-06,83013,8.92E-06,2.45E-05,2.48E-05,2.46E-05,1318.66,1329.33,2.19E-05,3.49E-05,2.30E-05,2.30E-05,150012,2.48E-05
14/02/2011,.SPX,1.03E-05,7.31E-06,1542,0.002623125,5.64E-06,83003,5.64E-06,1.08E-05,1.20E-05,1.08E-05,1328.73,1332.22,1.03E-05,3.97E-06,1.29E-05,1.29E-05,150003,1.20E-05
15/02/2011,.SPX,2.89E-05,9.97E-06,1685,-0.001903451,1.34E-05,83008,1.34E-05,2.00E-05,2.42E-05,2.04E-05,1330.43,1327.9,2.89E-05,1.40E-05,2.25E-05,2.25E-05,150008,2.42E-05
16/02/2011,.SPX,4.25E-05,1.82E-05,1537,0.005079181,1.53E-05,83007,1.53E-05,2.77E-05,3.66E-05,2.84E-05,1329.51,1336.28,4.25E-05,2.75E-05,3.45E-05,3.45E-05,145951,3.66E-05
17/02/2011,.SPX,1.35E-05,2.93E-06,1621,0.004471504,7.96E-06,83004,7.96E-06,1.17E-05,1.58E-05,1.16E-05,1334.37,1340.35,1.35E-05,1.10E-05,1.13E-05,1.13E-05,145949,1.58E-05
18/02/2011,.SPX,1.47E-05,5.35E-06,1536,0.001885745,5.91E-06,83006,5.91E-06,1.29E-05,1.44E-05,1.30E-05,1340.38,1342.91,1.47E-05,1.13E-05,1.26E-05,1.26E-05,150006,1.44E-05
22/02/2011,.SPX,0.000123723,5.08E-05,1546,-0.017692242,0.00012119,83006,0.00012119,9.92E-05,0.000145804,0.000103083,1338.91,1315.43,0.000123723,9.52E-05,7.82E-05,7.82E-05,150006,0.000145804
23/02/2011,.SPX,8.01E-05,5.78E-05,1546,-0.00599311,4.81E-05,83007,4.81E-05,7.80E-05,8.84E-05,8.05E-05,1315.44,1307.58,8.01E-05,6.16E-05,8.69E-05,8.69E-05,150007,8.84E-05
24/02/2011,.SPX,7.64E-05,6.32E-05,1545,-0.000788321,3.84E-05,83005,3.84E-05,8.82E-05,8.39E-05,8.88E-05,1307.09,1306.06,7.64E-05,5.10E-05,7.77E-05,7.77E-05,150005,8.39E-05
25/02/2011,.SPX,4.60E-05,1.35E-05,1546,0.009629622,1.13E-05,83002,1.13E-05,2.64E-05,4.47E-05,2.73E-05,1307.34,1319.99,4.60E-05,4.52E-05,2.97E-05,2.97E-05,150001,4.47E-05
28/02/2011,.SPX,3.85E-05,1.31E-05,1544,0.0045899,1.04E-05,83009,1.04E-05,2.37E-05,3.06E-05,2.45E-05,1321.61,1327.69,3.85E-05,3.60E-05,2.56E-05,2.56E-05,150008,3.06E-05
01/03/2011,.SPX,6.60E-05,4.07E-05,1550,-0.0168806,4.69E-05,83006,4.69E-05,7.44E-05,6.97E-05,7.52E-05,1328.64,1306.4,6.60E-05,7.82E-05,6.43E-05,6.43E-05,145951,6.97E-05
02/03/2011,.SPX,4.67E-05,2.82E-05,1544,0.002264816,2.09E-05,83009,2.09E-05,5.61E-05,5.04E-05,5.65E-05,1305.47,1308.43,4.67E-05,5.82E-05,4.82E-05,4.82E-05,145954,5.04E-05
03/03/2011,.SPX,7.96E-05,1.28E-05,1551,0.014035769,5.50E-06,83008,5.50E-06,6.34E-05,9.07E-05,6.61E-05,1312.37,1330.92,7.96E-05,7.07E-05,2.52E-05,2.52E-05,150008,9.07E-05
04/03/2011,.SPX,6.93E-05,2.81E-05,1547,-0.00739163,3.58E-05,83004,3.58E-05,5.76E-05,5.78E-05,5.85E-05,1330.73,1320.93,6.93E-05,8.56E-05,5.20E-05,5.20E-05,145949,5.78E-05
07/03/2011,.SPX,7.06E-05,4.51E-05,1540,-0.009441736,3.84E-05,83004,3.84E-05,7.56E-05,7.30E-05,7.61E-05,1322.72,1310.29,7.06E-05,0.000101641,7.65E-05,7.65E-05,145949,7.30E-05
08/03/2011,.SPX,5.17E-05,1.97E-05,1545,0.008340091,1.48E-05,83011,1.48E-05,4.70E-05,4.65E-05,4.84E-05,1311.05,1322.03,5.17E-05,5.70E-05,4.90E-05,4.90E-05,145956,4.65E-05
09/03/2011,.SPX,5.98E-05,3.11E-05,1548,2.27E-05,2.82E-05,83014,2.82E-05,6.35E-05,6.22E-05,6.39E-05,1319.92,1319.95,5.98E-05,3.42E-05,6.85E-05,6.85E-05,145959,6.22E-05
10/03/2011,.SPX,0.000237493,5.60E-05,1548,-0.015641716,0.000160804,83006,0.000160804,0.000152574,0.000203014,0.000156996,1315.72,1295.3,0.000237493,0.000168458,0.000109407,0.000109407,145951,0.000203014
11/03/2011,.SPX,4.56E-05,2.74E-05,1548,0.008315224,1.89E-05,83003,1.89E-05,5.54E-05,5.09E-05,5.61E-05,1293.43,1304.23,4.56E-05,4.46E-05,4.52E-05,4.52E-05,145948,5.09E-05
14/03/2011,.SPX,5.32E-05,4.09E-05,1548,-0.003726607,4.65E-05,83006,4.65E-05,7.61E-05,8.25E-05,7.67E-05,1301.19,1296.35,5.32E-05,5.68E-05,7.73E-05,7.73E-05,150006,8.25E-05
15/03/2011,.SPX,0.000491852,7.85E-05,1547,-0.005213573,0.000445399,83005,0.000445399,0.000278472,0.000525927,0.00030048,1288.46,1281.76,0.000491852,0.000292281,0.000183816,0.000183816,150005,0.000525927
16/03/2011,.SPX,0.000220283,0.000128315,1540,-0.017821567,0.000121515,83004,0.000121515,0.000262015,0.000200389,0.000262429,1279.46,1256.86,0.000220283,0.00017871,0.000236206,0.000236206,145949,0.000200389
17/03/2011,.SPX,0.000175554,4.18E-05,1544,0.009270393,3.91E-05,83010,3.91E-05,0.000131531,0.000181485,0.000133939,1261.61,1273.36,0.000175554,0.000110706,6.73E-05,6.73E-05,145955,0.000181485
18/03/2011,.SPX,0.000136694,3.28E-05,1542,0.001917156,3.23E-05,83004,3.23E-05,9.64E-05,0.000134069,9.95E-05,1276.71,1279.16,0.000136694,5.68E-05,6.13E-05,6.13E-05,145949,0.000134069
21/03/2011,.SPX,0.000133142,1.18E-05,1542,0.01276105,9.28E-06,83001,9.28E-06,6.96E-05,0.000137544,7.31E-05,1281.65,1298.11,0.000133142,0.000128082,3.18E-05,3.18E-05,145946,0.000137544
22/03/2011,.SPX,3.00E-05,1.75E-05,1548,-0.003611254,1.58E-05,83012,1.58E-05,2.72E-05,2.55E-05,2.68E-05,1298.29,1293.61,3.00E-05,8.44E-06,2.81E-05,2.81E-05,150012,2.55E-05
23/03/2011,.SPX,4.37E-05,1.60E-05,1543,0.004085468,1.52E-05,83005,1.52E-05,4.05E-05,3.44E-05,4.14E-05,1292.19,1297.48,4.37E-05,4.53E-05,3.07E-05,3.07E-05,150005,3.44E-05
24/03/2011,.SPX,2.95E-05,8.68E-06,1549,0.006972353,9.46E-06,83004,9.46E-06,2.97E-05,2.77E-05,2.99E-05,1300.61,1309.71,2.95E-05,2.82E-05,2.78E-05,2.78E-05,145949,2.77E-05
25/03/2011,.SPX,1.85E-05,1.42E-05,1541,0.001523462,9.84E-06,83010,9.84E-06,2.26E-05,2.04E-05,2.26E-05,1311.8,1313.8,1.85E-05,2.15E-05,2.09E-05,2.09E-05,150010,2.04E-05
28/03/2011,.SPX,1.47E-05,7.84E-06,1546,-0.003838747,8.58E-06,93005,8.58E-06,1.73E-05,1.48E-05,1.70E-05,1315.45,1310.41,1.47E-05,2.43E-05,1.56E-05,1.56E-05,160005,1.48E-05
29/03/2011,.SPX,2.63E-05,9.81E-06,1542,0.007615824,6.04E-06,93008,6.04E-06,2.05E-05,2.06E-05,2.05E-05,1309.37,1319.38,2.63E-05,2.14E-05,1.81E-05,1.81E-05,160008,2.06E-05
30/03/2011,.SPX,3.21E-05,8.49E-06,1544,0.004807284,1.03E-05,93003,1.03E-05,2.16E-05,2.80E-05,2.14E-05,1321.89,1328.26,3.21E-05,1.31E-05,1.84E-05,1.84E-05,155948,2.80E-05
31/03/2011,.SPX,1.36E-05,9.97E-06,1549,-0.001055218,1.03E-05,93002,1.03E-05,1.71E-05,1.71E-05,1.73E-05,1327.44,1326.04,1.36E-05,9.29E-06,1.68E-05,1.68E-05,155948,1.71E-05
01/04/2011,.SPX,3.80E-05,7.60E-06,1542,0.00198377,1.21E-05,93011,1.21E-05,2.57E-05,2.97E-05,2.62E-05,1329.48,1332.12,3.80E-05,2.71E-05,1.98E-05,1.98E-05,160010,2.97E-05
04/04/2011,.SPX,1.63E-05,7.93E-06,1553,-0.000630091,1.01E-05,93011,1.01E-05,1.84E-05,1.79E-05,1.84E-05,1333.56,1332.72,1.63E-05,6.79E-06,1.63E-05,1.63E-05,160011,1.79E-05
05/04/2011,.SPX,1.58E-05,6.77E-06,1551,0.000510369,8.80E-06,93002,8.80E-06,2.37E-05,1.88E-05,2.33E-05,1332.03,1332.71,1.58E-05,1.49E-05,1.47E-05,1.47E-05,155947,1.88E-05
06/04/2011,.SPX,2.30E-05,1.24E-05,1554,-0.000276997,1.11E-05,93012,1.11E-05,2.00E-05,2.01E-05,2.00E-05,1335.94,1335.57,2.30E-05,1.35E-05,2.11E-05,2.11E-05,160012,2.01E-05
07/04/2011,.SPX,4.65E-05,2.07E-05,1553,-0.001109379,3.92E-05,93009,3.92E-05,5.63E-05,6.94E-05,5.72E-05,1334.82,1333.34,4.65E-05,4.00E-05,7.25E-05,7.25E-05,160009,6.94E-05
08/04/2011,.SPX,2.70E-05,1.26E-05,1548,-0.006118247,1.57E-05,93013,1.57E-05,3.19E-05,2.75E-05,3.24E-05,1336.16,1328.01,2.70E-05,3.37E-05,2.54E-05,2.54E-05,155958,2.75E-05
11/04/2011,.SPX,2.84E-05,1.70E-05,1548,-0.003467227,1.60E-05,93005,1.60E-05,3.08E-05,3.04E-05,3.15E-05,1329.01,1324.41,2.84E-05,2.45E-05,2.62E-05,2.62E-05,160005,3.04E-05
12/04/2011,.SPX,4.84E-05,1.82E-05,1546,-0.005986293,4.46E-05,93005,4.46E-05,5.48E-05,6.42E-05,5.56E-05,1321.96,1314.07,4.84E-05,4.71E-05,4.71E-05,4.71E-05,155950,6.42E-05
13/04/2011,.SPX,6.15E-05,1.89E-05,1549,0.000243496,2.18E-05,93000,2.18E-05,4.81E-05,5.76E-05,4.90E-05,1314.03,1314.35,6.15E-05,3.03E-05,3.23E-05,3.23E-05,160000,5.76E-05
14/04/2011,.SPX,4.52E-05,2.24E-05,1538,0.002787596,2.64E-05,93006,2.64E-05,3.75E-05,4.62E-05,3.82E-05,1311.13,1314.79,4.52E-05,3.69E-05,3.66E-05,3.66E-05,160006,4.62E-05
15/04/2011,.SPX,2.73E-05,8.26E-06,1550,0.003925221,9.23E-06,93013,9.23E-06,2.61E-05,2.55E-05,2.64E-05,1314.54,1319.71,2.73E-05,1.43E-05,2.52E-05,2.52E-05,160012,2.55E-05
18/04/2011,.SPX,0.000127978,2.65E-05,1550,-0.00627081,0.00011736,93013,0.00011736,9.45E-05,0.000137726,9.74E-05,1313.35,1305.14,0.000127978,0.00010271,5.07E-05,5.07E-05,160013,0.000137726
19/04/2011,.SPX,2.11E-05,1.23E-05,1546,0.004941865,1.06E-05,93004,1.06E-05,2.48E-05,2.63E-05,2.52E-05,1305.99,1312.46,2.11E-05,1.53E-05,2.30E-05,2.30E-05,155949,2.63E-05
20/04/2011,.SPX,6.91E-05,1.03E-05,1549,0.008537351,5.57E-06,93012,5.57E-06,4.83E-05,6.78E-05,5.05E-05,1319.12,1330.43,6.91E-05,6.28E-05,1.39E-05,1.39E-05,160012,6.78E-05
21/04/2011,.SPX,1.34E-05,4.59E-06,1546,0.002958349,8.01E-06,93006,8.01E-06,1.42E-05,1.79E-05,1.43E-05,1333.23,1337.18,1.34E-05,4.33E-06,1.46E-05,1.46E-05,160006,1.79E-05
25/04/2011,.SPX,9.90E-06,2.40E-06,1544,-0.001519319,7.22E-06,93002,7.22E-06,1.47E-05,1.29E-05,1.51E-05,1337.14,1335.11,9.90E-06,1.04E-05,1.05E-05,1.05E-05,155947,1.29E-05
26/04/2011,.SPX,1.75E-05,7.42E-06,1541,0.007742532,5.60E-06,93002,5.60E-06,1.62E-05,2.26E-05,1.63E-05,1336.75,1347.14,1.75E-05,3.01E-05,1.78E-05,1.78E-05,155947,2.26E-05
